id,group,reference_difficulty
translation_021228,translation_control,-10.849538803100586
translation_021246,translation_control,-4.917466878890991
translation_021288,translation_control,-10.82816219329834
translation_021291,translation_control,-8.648343563079834
translation_021310,translation_control,-14.257846117019653
translation_021312,translation_control,-15.999061822891235
translation_021314,translation_control,-15.322320222854614
translation_021373,translation_control,-18.707966327667236
translation_021374,translation_control,-17.466233730316162
translation_021383,translation_control,-24.098196983337402
translation_021428,translation_control,-6.596712350845337
translation_021429,translation_control,-3.6960573196411133
translation_021430,translation_control,-4.135205268859863
translation_021431,translation_control,-5.867555141448975
translation_021433,translation_control,-3.4425846338272095
translation_021434,translation_control,-4.565211534500122
translation_021572,translation_control,-6.798747092485428
translation_021637,translation_control,-2.629088819026947
translation_021638,translation_control,-4.924501597881317
translation_021639,translation_control,-5.486999690532684
translation_021666,translation_control,-21.96983051300049
translation_021673,translation_control,-10.448429107666016
translation_021682,translation_control,-24.59743022918701
translation_021683,translation_control,-26.348336219787598
translation_021686,translation_control,-18.190403938293457
translation_021713,translation_control,-22.08468723297119
translation_021718,translation_control,-15.65068769454956
translation_021725,translation_control,-16.58927869796753
translation_021763,translation_control,-23.862977981567383
translation_021798,translation_control,-1.806550920009613
translation_021809,translation_control,-6.696707487106323
translation_021810,translation_control,-5.682303547859192
translation_021825,translation_control,-11.97474718093872
translation_021837,translation_control,-18.445804595947266
translation_021841,translation_control,-18.063810348510742
translation_021842,translation_control,-23.277475357055664
translation_021886,translation_control,-19.97825336456299
translation_021900,translation_control,-11.767343997955322
translation_021956,translation_control,-11.333115577697754
translation_021972,translation_control,-3.5427111387252808
translation_021976,translation_control,-11.921872615814209
translation_021977,translation_control,-14.23292064666748
translation_021980,translation_control,-9.524981021881104
translation_021981,translation_control,-11.836029052734375
translation_022012,translation_control,-11.521229267120361
translation_022016,translation_control,-19.57010841369629
translation_022017,translation_control,-14.403831958770752
translation_022038,translation_control,-5.742079973220825
translation_022039,translation_control,-4.340042352676392
translation_022040,translation_control,-7.66968035697937
translation_022104,translation_control,-6.610906362533569
translation_022128,translation_control,-18.741809844970703
translation_022149,translation_control,-10.6447092294693
translation_022150,translation_control,-6.122000336647034
translation_022151,translation_control,-12.689426064491272
translation_022192,translation_control,-12.084777593612671
translation_022193,translation_control,-13.021272659301758
translation_022195,translation_control,-16.31780195236206
translation_022197,translation_control,-13.988880634307861
translation_022198,translation_control,-10.51299500465393
translation_022199,translation_control,-11.449490070343018
translation_022213,translation_control,-14.142419576644897
translation_022214,translation_control,-9.028376817703247
translation_022232,translation_control,-7.3889148235321045
translation_022255,translation_control,-8.422346591949463
translation_022260,translation_control,-10.122115135192871
translation_022310,translation_control,-14.395556449890137
translation_022315,translation_control,-13.616305351257324
translation_022316,translation_control,-9.800975799560547
translation_022411,translation_control,-11.811395406723022
translation_022412,translation_control,-15.06565809249878
translation_022413,translation_control,-14.47262191772461
translation_022415,translation_control,-6.251267790794373
translation_022440,translation_control,-6.397315979003906
translation_022441,translation_control,-6.154628276824951
translation_022445,translation_control,-3.587023377418518
translation_022446,translation_control,-4.142634153366089
translation_022494,translation_control,-10.92811107635498
translation_022533,translation_control,-14.91079044342041
translation_022548,translation_control,-8.47977489605546
translation_022549,translation_control,-5.6472987569868565
translation_022555,translation_control,-11.956656455993652
translation_022556,translation_control,-12.776442527770996
translation_022558,translation_control,-7.48740816116333
translation_022597,translation_control,-6.789278030395508
translation_022600,translation_control,-7.1804845333099365
translation_022614,translation_control,-12.57312536239624
translation_022617,translation_control,-11.3876371383667
translation_022633,translation_control,-15.336166858673096
translation_022635,translation_control,-10.340954780578613
translation_022667,translation_control,-22.123458862304688
translation_022741,translation_control,-20.207451820373535
translation_022742,translation_control,-21.27072525024414
translation_022758,translation_control,-10.848040103912354
translation_022759,translation_control,-9.498865127563477
translation_022763,translation_control,-11.89518928527832
translation_022764,translation_control,-12.402515411376953
translation_022765,translation_control,-10.507189273834229
translation_022766,translation_control,-9.562329292297363
translation_022767,translation_control,-8.080779314041138
translation_022768,translation_control,-9.506232261657715
translation_022773,translation_control,-10.310232639312744
translation_022774,translation_control,-8.921677827835083
translation_022885,translation_control,-11.904444694519043
translation_022901,translation_control,-13.94990587234497
translation_022902,translation_control,-14.244103908538818
translation_022903,translation_control,-11.262470960617065
translation_022911,translation_control,-8.966123819351196
translation_022912,translation_control,-7.607435941696167
translation_022928,translation_control,-10.698732376098633
translation_022929,translation_control,-9.140340805053711
translation_022932,translation_control,-16.243606567382812
translation_022933,translation_control,-14.569117069244385
translation_022936,translation_control,-17.431127548217773
translation_022970,translation_control,-17.77613353729248
translation_022971,translation_control,-13.719815731048584
translation_022977,translation_control,-17.442870140075684
translation_023034,translation_control,-9.3125901222229
translation_023062,translation_control,-11.244604110717773
translation_023064,translation_control,-9.695382595062256
translation_023066,translation_control,-7.565582513809204
translation_023096,translation_control,-21.393333435058594
translation_023097,translation_control,-15.36746883392334
translation_023106,translation_control,-15.057591438293457
translation_023125,translation_control,-9.0560302734375
translation_023126,translation_control,-8.816380023956299
translation_023131,translation_control,-10.160950422286987
translation_023132,translation_control,-8.472034096717834
translation_023133,translation_control,-8.899885177612305
translation_023138,translation_control,-5.380922555923462
translation_023142,translation_control,-13.918994426727295
translation_023199,translation_control,-14.571083545684814
translation_023201,translation_control,-12.508397579193115
translation_023203,translation_control,-6.498903036117554
translation_023235,translation_control,-8.888712406158447
translation_023304,translation_control,-11.01741647720337
translation_023316,translation_control,-7.4689412117004395
translation_023317,translation_control,-6.522133827209473
translation_023318,translation_control,-6.3151867389678955
translation_023320,translation_control,-10.074206829071045
translation_023360,translation_control,-16.35765552520752
translation_023410,translation_control,-25.039591789245605
translation_023412,translation_control,-22.572662353515625
translation_023467,translation_control,-16.07132911682129
translation_023469,translation_control,-19.04055166244507
translation_023557,translation_control,-11.354362964630127
translation_023558,translation_control,-10.823742389678955
translation_023561,translation_control,-13.355234980583191
translation_023562,translation_control,-8.815281629562378
translation_023563,translation_control,-13.689991235733032
translation_023593,translation_control,-24.974102020263672
translation_023595,translation_control,-25.55952548980713
translation_023596,translation_control,-27.74606227874756
translation_023698,translation_control,-2.954353913664818
translation_023699,translation_control,-1.3005779348313808
translation_023766,translation_control,-8.63010859489441
translation_023779,translation_control,-9.083555221557617
translation_023780,translation_control,-7.265282154083252
translation_023796,translation_control,-11.526837825775146
translation_023800,translation_control,-21.70431137084961
true_000000,true_friend,-7.7900707721710205
true_000011,true_friend,-11.047184944152832
true_000018,true_friend,-8.468229055404663
true_000023,true_friend,-9.872295141220093
true_000028,true_friend,-12.784789085388184
true_000031,true_friend,-8.10883641242981
true_000043,true_friend,-3.618105888366699
true_000057,true_friend,-7.984076023101807
true_000083,true_friend,-0.005336838192306459
true_000096,true_friend,-8.905031681060791
true_000101,true_friend,-4.498139977455139
true_000109,true_friend,-9.252909183502197
true_000112,true_friend,-6.161561489105225
true_000115,true_friend,-9.54427719116211
true_000118,true_friend,-6.3458030223846436
true_000119,true_friend,-6.075081706047058
true_000121,true_friend,-12.650971174240112
true_000129,true_friend,-5.020844459533691
true_000132,true_friend,-15.36778974533081
true_000134,true_friend,-17.753746032714844
true_000140,true_friend,-2.4677191972732544
true_000150,true_friend,-5.151132106781006
true_000153,true_friend,-4.965394616127014
true_000159,true_friend,-4.033875584602356
true_000161,true_friend,-4.713460683822632
true_000170,true_friend,-9.433202266693115
true_000172,true_friend,-12.768000602722168
true_000181,true_friend,-6.036279678344727
true_000189,true_friend,-2.724188804626465
true_000207,true_friend,-5.994669437408447
true_000214,true_friend,-4.291847467422485
true_000218,true_friend,-3.75712126493454
true_000222,true_friend,-0.3868781179189682
true_000223,true_friend,-0.28974431939423084
true_000224,true_friend,-7.795171499252319
true_000231,true_friend,-4.967284202575684
true_000234,true_friend,-8.633514404296875
true_000239,true_friend,-6.980297088623047
true_000249,true_friend,-9.821521282196045
true_000261,true_friend,-12.05875301361084
true_000265,true_friend,-2.0724579095840454
true_000278,true_friend,-4.500313997268677
true_000284,true_friend,-6.832309007644653
true_000286,true_friend,-1.9703585505485535
true_000368,true_friend,-3.6980412006378174
true_000372,true_friend,-7.501242637634277
true_000376,true_friend,-6.286230564117432
true_000380,true_friend,-18.679651260375977
true_000383,true_friend,-14.961546897888184
true_000385,true_friend,-5.875732898712158
true_000388,true_friend,-6.435282468795776
true_000392,true_friend,-7.957718372344971
true_000394,true_friend,-13.304275035858154
true_000403,true_friend,-13.992094993591309
true_000409,true_friend,-5.2041215896606445
true_000410,true_friend,-7.567777872085571
true_000420,true_friend,-5.796289443969727
true_000428,true_friend,-14.343805313110352
true_000429,true_friend,-7.968750953674316
true_000444,true_friend,-4.50954794883728
true_000449,true_friend,-5.3439754247665405
true_000463,true_friend,-9.0986909866333
true_000481,true_friend,-6.251052498817444
true_000483,true_friend,-3.270726799964905
true_000488,true_friend,-21.40632724761963
true_000496,true_friend,-5.436284780502319
true_000503,true_friend,-17.627931118011475
true_000511,true_friend,-3.9306273460388184
true_000518,true_friend,-5.406545400619507
true_000520,true_friend,-7.112410455942154
true_000526,true_friend,-20.976055145263672
true_000529,true_friend,-8.318049669265747
true_000534,true_friend,-2.7622641026973724
true_000535,true_friend,-5.362163543701172
true_000536,true_friend,-8.009016513824463
true_000542,true_friend,-8.228034496307373
true_000550,true_friend,-11.021267652511597
true_000558,true_friend,-2.421966850757599
true_000565,true_friend,-6.344573140144348
true_000568,true_friend,-11.095001220703125
true_000569,true_friend,-10.18992018699646
true_000577,true_friend,-4.6736984848976135
true_000579,true_friend,-15.318206787109375
true_000585,true_friend,-7.038194060325623
true_000597,true_friend,-7.814693093299866
true_000601,true_friend,-5.9538657665252686
true_000602,true_friend,-2.7757214307785034
true_000604,true_friend,-12.217757225036621
true_000608,true_friend,-7.574486970901489
true_000610,true_friend,-4.898300051689148
true_000612,true_friend,-2.4137189388275146
true_000620,true_friend,-7.523544073104858
true_000622,true_friend,-10.00883674621582
true_000623,true_friend,-8.570027351379395
true_000626,true_friend,-18.614462852478027
true_000630,true_friend,-4.907635450363159
true_000635,true_friend,-5.534864902496338
true_000654,true_friend,-2.9719637036323547
true_000660,true_friend,-15.179372310638428
true_000664,true_friend,-12.620090961456299
true_000668,true_friend,-1.7429879009723663
true_000672,true_friend,-2.986757755279541
true_000676,true_friend,-6.5875420570373535
true_000677,true_friend,-23.958340644836426
true_000696,true_friend,-0.3811266268567124
true_000698,true_friend,-8.342101812362671
true_000712,true_friend,-0.2940885298885405
true_000723,true_friend,-4.958606004714966
true_000726,true_friend,-7.966634511947632
true_000730,true_friend,-4.3991148471832275
true_000733,true_friend,-5.981858730316162
true_000741,true_friend,-12.862551212310791
true_000748,true_friend,-18.10540199279785
true_000758,true_friend,-6.921341300010681
true_000759,true_friend,-11.245994567871094
true_000760,true_friend,-4.7293009757995605
true_000763,true_friend,-2.5350241959095
true_000776,true_friend,-5.833677530288696
true_000778,true_friend,-8.084374189376831
true_000787,true_friend,-3.7761354446411133
true_000789,true_friend,-10.1516087166965
true_000792,true_friend,-2.2139765694737434
true_000798,true_friend,-12.519219875335693
true_000802,true_friend,-9.810992240905762
true_000806,true_friend,-16.16404628753662
true_000808,true_friend,-4.923739671707153
true_000819,true_friend,-7.005467891693115
true_000825,true_friend,-7.486289739608765
true_000826,true_friend,-5.246921122074127
true_000835,true_friend,-5.172438621520996
true_000844,true_friend,-21.902912139892578
true_000847,true_friend,-12.688477993011475
true_000857,true_friend,-2.5162175595760345
true_000861,true_friend,-5.283624172210693
true_000875,true_friend,-9.484349489212036
true_000884,true_friend,-5.347485542297363
true_000890,true_friend,-1.0400948226451874
true_000896,true_friend,-2.2272300720214844
true_000901,true_friend,-8.632452011108398
true_000903,true_friend,-5.959792971611023
true_000905,true_friend,-2.2051292657852173
true_000918,true_friend,-3.2026177644729614
true_000921,true_friend,-6.33226752281189
true_000930,true_friend,-6.448437452316284
true_000931,true_friend,-10.911308765411377
true_000939,true_friend,-1.1271772235631943
true_000943,true_friend,-5.979439847171307
true_000951,true_friend,-3.3318309783935547
true_000955,true_friend,-2.430578902363777
true_000957,true_friend,-16.895371437072754
true_000959,true_friend,-7.94283127784729
true_000970,true_friend,-9.691637992858887
true_001007,true_friend,-3.027738094329834
true_001016,true_friend,-5.306408405303955
true_001018,true_friend,-3.392016053199768
true_001027,true_friend,-2.744565099477768
true_001028,true_friend,-21.709492683410645
true_001033,true_friend,-4.801717638969421
true_001037,true_friend,-4.0011467933654785
true_001038,true_friend,-17.898529052734375
true_001045,true_friend,-7.711599111557007
true_001047,true_friend,-0.25282032042741776
true_001066,true_friend,-0.4363440051674843
true_001068,true_friend,-7.568536043167114
true_001072,true_friend,-2.2822121679782867
true_001088,true_friend,-7.629768371582031
true_001089,true_friend,-4.211803674697876
true_001096,true_friend,-20.903871536254883
true_001099,true_friend,-11.617000102996826
true_001111,true_friend,-10.786281108856201
true_001117,true_friend,-10.545862674713135
true_001124,true_friend,-3.695715069770813
true_001143,true_friend,-1.6894847806543112
true_001145,true_friend,-6.768293857574463
true_001155,true_friend,-4.631691575050354
true_001160,true_friend,-1.5227966904640198
true_001162,true_friend,-4.5422704219818115
true_001164,true_friend,-2.8036279678344727
true_001165,true_friend,-2.7971753776073456
true_001175,true_friend,-9.783244848251343
true_001176,true_friend,-16.27064800262451
true_001199,true_friend,-10.582475185394287
true_001212,true_friend,-5.17754602432251
true_001222,true_friend,-2.137534260749817
true_001223,true_friend,-0.1557758767157793
true_001229,true_friend,-1.2336039335932583
true_001239,true_friend,-3.670447826385498
true_001247,true_friend,-4.659907102584839
true_001251,true_friend,-7.156808137893677
true_001254,true_friend,-1.169533610343933
true_001256,true_friend,-1.357088953256607
true_001258,true_friend,-3.9466989040374756
true_001267,true_friend,-6.252913475036621
true_001297,true_friend,-2.5645729303359985
true_001300,true_friend,-2.9932202100753784
true_001302,true_friend,-16.561943531036377
true_001312,true_friend,-9.531635284423828
true_001323,true_friend,-4.631162047386169
true_001326,true_friend,-6.5625152587890625
true_001334,true_friend,-10.377432823181152
true_001338,true_friend,-4.2000404596328735
true_001339,true_friend,-4.907069444656372
true_001340,true_friend,-19.437808990478516
true_001348,true_friend,-7.8529205322265625
true_001362,true_friend,-4.363903522491455
true_001365,true_friend,-12.401246547698975
true_001378,true_friend,-21.257357597351074
true_001392,true_friend,-1.9682134985923767
true_001393,true_friend,-6.3580992221832275
true_001421,true_friend,-0.0001308747087023221
true_001423,true_friend,-4.300817713141441
true_001427,true_friend,-9.369621276855469
true_001430,true_friend,-7.542934060096741
true_001446,true_friend,-9.196471214294434
true_001447,true_friend,-5.748435735702515
true_001452,true_friend,-2.1627166867256165
true_001457,true_friend,-5.644396744668484
true_001462,true_friend,-3.2520979046821594
true_001469,true_friend,-2.7409228086471558
true_001475,true_friend,-2.9924858808517456
true_001479,true_friend,-2.0894415974617004
true_001481,true_friend,-0.7256312966346741
true_001482,true_friend,-6.011789441108704
true_001483,true_friend,-2.7916622161865234
true_001486,true_friend,-9.715874671936035
true_001489,true_friend,-5.390534400939941
true_001493,true_friend,-4.00937557220459
true_001496,true_friend,-3.2679808139801025
true_001497,true_friend,-6.028666161000729
true_001498,true_friend,-9.565688610076904
true_001505,true_friend,-10.07060718536377
true_001508,true_friend,-7.743463754653931
true_001517,true_friend,-14.411512851715088
true_001518,true_friend,-4.956094980239868
true_001523,true_friend,-6.427900791168213
true_001539,true_friend,-4.000306487083435
true_001545,true_friend,-10.802408695220947
true_001551,true_friend,-11.885208129882812
true_001553,true_friend,-5.826824307441711
true_001556,true_friend,-1.9733463823795319
true_001561,true_friend,-8.065117835998535
true_001565,true_friend,-7.234194755554199
true_001577,true_friend,-6.139947175979614
true_001580,true_friend,-21.395047187805176
true_001587,true_friend,-10.53289270401001
true_001615,true_friend,-8.516985654830933
true_001620,true_friend,-6.194110155105591
true_001624,true_friend,-17.221671104431152
true_001635,true_friend,-6.045193433761597
true_001637,true_friend,-14.543697357177734
true_001638,true_friend,-7.807950496673584
true_001669,true_friend,-14.613245487213135
true_001674,true_friend,-6.11635684967041
true_001675,true_friend,-1.7055640816688538
true_001678,true_friend,-9.279444694519043
true_001679,true_friend,-1.4623754024505615
true_001680,true_friend,-2.898379623889923
true_001681,true_friend,-6.339901804924011
true_001682,true_friend,-12.528087615966797
true_001683,true_friend,-5.4125816822052
true_001687,true_friend,-7.014079809188843
true_001688,true_friend,-6.603963881731033
true_001691,true_friend,-1.7206158638000488
true_001699,true_friend,-2.7081966400146484
true_001705,true_friend,-15.01143741607666
true_001708,true_friend,-5.964268684387207
true_001712,true_friend,-5.778591871261597
true_001721,true_friend,-6.1209070682525635
true_001734,true_friend,-8.88196849822998
true_001738,true_friend,-3.218604266643524
true_001744,true_friend,-1.878490686416626
true_001745,true_friend,-4.137725114822388
true_001747,true_friend,-11.551418542861938
true_001751,true_friend,-4.887390375137329
true_001752,true_friend,-19.230009078979492
true_001757,true_friend,-10.855757713317871
true_001763,true_friend,-7.401098251342773
true_001768,true_friend,-6.11971116065979
true_001776,true_friend,-6.614734888076782
true_001782,true_friend,-3.3663634061813354
true_001790,true_friend,-11.736643075942993
true_001803,true_friend,-3.263844072818756
true_001820,true_friend,-11.436476230621338
true_001836,true_friend,-6.486549377441406
true_001850,true_friend,-1.836418867111206
true_001869,true_friend,-5.964953660964966
true_001877,true_friend,-4.535627126693726
true_001907,true_friend,-1.7376934885978699
true_001908,true_friend,-8.205811977386475
true_001911,true_friend,-2.950477361679077
true_001920,true_friend,-4.448024272918701
true_001929,true_friend,-7.641033411026001
true_001933,true_friend,-7.771533727645874
true_001936,true_friend,-11.041759490966797
true_001941,true_friend,-21.820610761642456
true_001952,true_friend,-5.571463108062744
true_001954,true_friend,-1.5822691917419434
true_001956,true_friend,-2.824341267347336
true_001966,true_friend,-2.2779502868652344
true_001969,true_friend,-6.788092136383057
true_001971,true_friend,-7.5842907428741455
true_001978,true_friend,-2.4761987924575806
true_001980,true_friend,-5.404067516326904
true_001987,true_friend,-1.9607346057891846
true_001989,true_friend,-2.604666292667389
true_001990,true_friend,-11.470540046691895
true_001994,true_friend,-9.175586462020874
true_001995,true_friend,-1.4462935761548579
true_002000,true_friend,-4.063034772872925
true_002006,true_friend,-4.076781272888184
true_002007,true_friend,-3.9322301149368286
true_002012,true_friend,-7.1125805377960205
true_002014,true_friend,-3.3673115372657776
true_002015,true_friend,-4.690232992172241
true_002021,true_friend,-5.029218435287476
true_002031,true_friend,-12.410011291503906
true_002041,true_friend,-6.687906265258789
true_002054,true_friend,-2.05093252658844
true_002055,true_friend,-12.546918869018555
true_002058,true_friend,-3.4393280744552612
true_002059,true_friend,-13.013415336608887
true_002062,true_friend,-10.968404769897461
true_002066,true_friend,-3.923610806465149
true_002068,true_friend,-1.7190152183175087
true_002071,true_friend,-7.33669376373291
true_002079,true_friend,-15.106716185808182
true_002086,true_friend,-8.320652723312378
true_002092,true_friend,-5.817067861557007
true_002094,true_friend,-3.5843002051115036
true_002095,true_friend,-2.298068881034851
true_002101,true_friend,-4.8456645011901855
true_002104,true_friend,-4.433976888656616
true_002109,true_friend,-12.83369255065918
true_002112,true_friend,-8.581648826599121
true_002128,true_friend,-5.526142358779907
true_002134,true_friend,-2.9228018522262573
true_002136,true_friend,-5.180895566940308
true_002137,true_friend,-3.124268889427185
true_002141,true_friend,-3.8918827176094055
true_002145,true_friend,-3.964582085609436
true_002148,true_friend,-5.540247678756714
true_002155,true_friend,-6.343798875808716
true_002161,true_friend,-2.3257343769073486
true_002167,true_friend,-7.508834958076477
true_002175,true_friend,-8.51283311843872
true_002177,true_friend,-6.081154823303223
true_002183,true_friend,-5.676230549812317
true_002189,true_friend,-0.21256869286298752
true_002192,true_friend,-7.288039207458496
true_002198,true_friend,-9.98422360420227
true_002213,true_friend,-9.348561525344849
true_002227,true_friend,-1.7948708087205887
true_002228,true_friend,-3.7004929780960083
true_002229,true_friend,-2.1227667331695557
true_002239,true_friend,-20.594284057617188
true_002241,true_friend,-7.409966707229614
true_002249,true_friend,-4.628285646438599
true_002250,true_friend,-20.29610538482666
true_002253,true_friend,-2.5054821521043777
true_002254,true_friend,-3.816114664077759
true_002255,true_friend,-9.137574672698975
true_002261,true_friend,-1.756882667541504
true_002263,true_friend,-3.135586380958557
true_002267,true_friend,-9.16011929512024
true_002271,true_friend,-3.418543666601181
true_002273,true_friend,-12.287230014801025
true_002279,true_friend,-2.0350033044815063
true_002282,true_friend,-10.80968713760376
true_002285,true_friend,-10.389813423156738
true_002286,true_friend,-4.785918295383453
true_002299,true_friend,-4.8533148765563965
true_002305,true_friend,-2.494763731956482
true_002306,true_friend,-6.470720052719116
true_002316,true_friend,-2.8941374719142914
true_002328,true_friend,-1.7217057049274445
true_002330,true_friend,-10.242378234863281
true_002331,true_friend,-8.59973406791687
true_002335,true_friend,-3.4850447177886963
true_002340,true_friend,-3.9580589532852173
true_002342,true_friend,-1.8896120116114616
true_002343,true_friend,-1.4011266827583313
true_002353,true_friend,-6.281188726425171
true_002357,true_friend,-4.412078142166138
true_002361,true_friend,-8.598238945007324
true_002362,true_friend,-9.427332878112793
true_002367,true_friend,-2.9089505076408386
true_002371,true_friend,-8.189700603485107
true_002377,true_friend,-1.1256696283817291
true_002390,true_friend,-8.161454916000366
true_002398,true_friend,-8.850950717926025
true_002400,true_friend,-3.6935044527053833
true_002407,true_friend,-11.27508020401001
true_002409,true_friend,-2.3757341504096985
true_002419,true_friend,-7.522499926388264
true_002438,true_friend,-22.724254608154297
true_002440,true_friend,-0.8821671977639198
true_002450,true_friend,-4.342076778411865
true_002451,true_friend,-10.972882747650146
true_002457,true_friend,-2.5259087085723877
true_002467,true_friend,-3.009653091430664
true_002480,true_friend,-2.020547389984131
true_002492,true_friend,-5.8640522956848145
true_002504,true_friend,-6.80589747428894
true_002518,true_friend,-16.110101580619812
true_002521,true_friend,-2.7623372129164636
true_002525,true_friend,-15.20942497253418
true_002533,true_friend,-4.319657206535339
true_002535,true_friend,-10.499972581863403
true_002536,true_friend,-5.375553607940674
true_002540,true_friend,-9.181539535522461
true_002545,true_friend,-11.558909893035889
true_002561,true_friend,-3.888211250305176
true_002581,true_friend,-9.597189664840698
true_002582,true_friend,-12.00808572769165
true_002595,true_friend,-3.317599803209305
true_002596,true_friend,-0.8382124602794647
true_002598,true_friend,-8.313146352767944
true_002603,true_friend,-10.588160991668701
true_002604,true_friend,-9.273972511291504
true_002607,true_friend,-10.428117275238037
true_002609,true_friend,-6.2591233253479
true_002612,true_friend,-8.459620475769043
true_002615,true_friend,-6.357326984405518
true_002617,true_friend,-7.528904616832733
true_002630,true_friend,-5.844250679016113
true_002631,true_friend,-3.9156219959259033
true_002636,true_friend,-3.244210362434387
true_002683,true_friend,-10.411788940429688
true_002684,true_friend,-13.9972505569458
true_002708,true_friend,-3.44117271900177
true_002709,true_friend,-6.810032367706299
true_002712,true_friend,-4.755976438522339
true_002714,true_friend,-20.566227912902832
true_002715,true_friend,-20.03320026397705
true_002716,true_friend,-4.187122225761414
true_002718,true_friend,-4.553999185562134
true_002740,true_friend,-2.7200061976909637
true_002759,true_friend,-8.016331672668457
true_002765,true_friend,-10.040029048919678
true_002769,true_friend,-4.70985734462738
true_002777,true_friend,-1.9335877597332
true_002780,true_friend,-5.14614462852478
true_002783,true_friend,-7.060878038406372
true_002790,true_friend,-7.7411041259765625
true_002805,true_friend,-6.947298765182495
true_002810,true_friend,-6.444128036499023
true_002813,true_friend,-9.802650690078735
true_002821,true_friend,-2.386158138513565
true_002829,true_friend,-4.7527854442596436
true_002831,true_friend,-3.9180489778518677
true_002835,true_friend,-11.21624755859375
true_002837,true_friend,-1.1594291031360626
true_002839,true_friend,-4.804940938949585
true_002856,true_friend,-3.6513649821281433
true_002860,true_friend,-10.075504779815674
true_002861,true_friend,-11.54979419708252
true_002869,true_friend,-6.920230865478516
true_002875,true_friend,-8.094994306564331
true_002878,true_friend,-22.628816604614258
true_002892,true_friend,-7.028421878814697
true_002893,true_friend,-6.880127668380737
true_002896,true_friend,-5.524993181228638
true_002898,true_friend,-8.876904249191284
true_002899,true_friend,-5.30903160572052
true_002911,true_friend,-10.556704759597778
true_002927,true_friend,-7.290997743606567
true_002943,true_friend,-0.44184553250670433
true_002950,true_friend,-5.308664619922638
true_002954,true_friend,-16.072239637374878
true_002959,true_friend,-7.081520527601242
true_002961,true_friend,-13.719463348388672
true_002963,true_friend,-7.190104246139526
true_002967,true_friend,-3.9252970218658447
true_002969,true_friend,-7.690021991729736
true_002971,true_friend,-9.514058589935303
true_002988,true_friend,-6.902945518493652
true_002993,true_friend,-10.388222217559814
true_003000,true_friend,-4.992252469062805
true_003010,true_friend,-5.6570135951042175
true_003012,true_friend,-9.767095804214478
true_003013,true_friend,-7.855100870132446
true_003015,true_friend,-4.035245656967163
true_003019,true_friend,-12.951807975769043
true_003031,true_friend,-7.791402816772461
true_003034,true_friend,-3.2658026218414307
true_003037,true_friend,-4.200356960296631
true_003040,true_friend,-17.03772211074829
true_003046,true_friend,-13.915833473205566
true_003048,true_friend,-3.4408071637153625
true_003052,true_friend,-11.322343349456787
true_003057,true_friend,-3.412609338760376
true_003066,true_friend,-4.027530789375305
true_003069,true_friend,-4.125963926315308
true_003071,true_friend,-10.214462041854858
true_003073,true_friend,-0.5989914834499359
true_003075,true_friend,-6.395174980163574
true_003077,true_friend,-8.10613203048706
true_003078,true_friend,-3.5448578000068665
true_003084,true_friend,-7.220966577529907
true_003090,true_friend,-4.312888026237488
true_003105,true_friend,-5.490873098373413
true_003106,true_friend,-6.923573017120361
true_003110,true_friend,-7.028695821762085
true_003111,true_friend,-3.5927212834358215
true_003115,true_friend,-4.027835726737976
true_003116,true_friend,-12.62088918685913
true_003120,true_friend,-7.139047622680664
true_003130,true_friend,-3.3416563272476196
true_003131,true_friend,-11.137959003448486
true_003145,true_friend,-15.71207857131958
true_003157,true_friend,-4.790655255317688
true_003168,true_friend,-4.804089069366455
true_003174,true_friend,-2.3037849068641663
true_003176,true_friend,-7.564889907836914
true_003178,true_friend,-0.8552742786705494
true_003180,true_friend,-14.79295539855957
true_003192,true_friend,-9.105062007904053
true_003210,true_friend,-7.437439441680908
true_003211,true_friend,-1.2277303636074066
true_003212,true_friend,-4.593829393386841
true_003215,true_friend,-4.1571351289749146
true_003216,true_friend,-3.99300754070282
true_003218,true_friend,-0.002797105240460951
true_003222,true_friend,-4.4494041204452515
true_003225,true_friend,-15.988810062408447
true_003228,true_friend,-3.028834342956543
true_003236,true_friend,-8.616920232772827
true_003243,true_friend,-2.202333152294159
true_003244,true_friend,-17.95654296875
true_003246,true_friend,-5.334604501724243
true_003250,true_friend,-1.1845749020576477
true_003251,true_friend,-8.968432426452637
true_003254,true_friend,-5.335890054702759
true_003257,true_friend,-4.2662869691848755
true_003259,true_friend,-12.26646375656128
true_003268,true_friend,-3.445625424385071
true_003273,true_friend,-2.4414535760879517
true_003286,true_friend,-5.701227426528931
true_003292,true_friend,-2.9860177598893642
true_003306,true_friend,-1.3873963356018066
true_003307,true_friend,-10.948325157165527
true_003317,true_friend,-6.189966917037964
true_003323,true_friend,-9.35194981098175
true_003326,true_friend,-10.620466232299805
true_003328,true_friend,-5.0689074993133545
true_003338,true_friend,-5.917089939117432
true_003342,true_friend,-9.680925369262695
true_003350,true_friend,-6.4746174812316895
true_003355,true_friend,-2.27541321516037
true_003358,true_friend,-6.025567293167114
true_003363,true_friend,-6.937929749488831
true_003368,true_friend,-7.043242692947388
true_003377,true_friend,-5.024340748786926
true_003388,true_friend,-8.725109577178955
true_003393,true_friend,-3.8640451431274414
true_003394,true_friend,-1.1093136370182037
true_003396,true_friend,-5.335312843322754
true_003422,true_friend,-12.569121360778809
true_003429,true_friend,-2.0326552987098694
true_003439,true_friend,-6.860430479049683
